Sale Date,Seller Name,Product Sold,Units,Money Received
2023-04-10,David Wilson,Desk,80,1916.0
2022-10-21,Baby Lo,Stapler,74,141979.36
2023-05-21,Jane Smith,Highlighter,61,3232.39
2023-01-20,John Doe,Pencil,85,2111.4
2023-04-22,Emily Brown,Pencil,37,100751.37
2022-07-14,Jane Smith,Desk,31,53036.35
2022-10-29,Michael Johnson,Pencil,32,4760.32
2023-01-27,Jane Smith,Desk,86,952.88
2022-08-18,Baby Lo,Pen,85,211312.55
2023-03-03,Jane Smith,Notebook,9,215.01
2022-11-07,Don Finn,Highlighter,90,1071.9
2023-06-15,David Wilson,Desk,58,711.66
2022-10-01,Jane Smith,Pencil,10,685.1
2022-09-01,Michael Johnson,Stapler,74,149969.14
2022-09-13,Jane Smith,Stapler,1,144.6
2022-07-30,Michael Johnson,Pen,92,210574.2
2022-10-24,Jerry Fren,Pen,91,5813.99
2022-12-03,Baby Lo,Notebook,91,188402.76
2023-05-16,Michael Johnson,Stapler,90,2238.3
2022-07-25,David Wilson,Highlighter,10,18638.8
2022-12-04,Jane Smith,Pen,39,62064.99
2022-11-01,Michael Johnson,Highlighter,36,4609.08
2023-04-12,David Wilson,Pencil,94,1024.6
2023-02-18,Baby Lo,Desk,4,6951.76
2023-01-31,Michael Johnson,Desk,47,1009.09
2023-06-02,David Wilson,Highlighter,23,1274.89
2023-02-10,Jerry Fren,Pen,10,680.6
2022-11-28,Baby Lo,Stapler,31,2153.26
2022-12-21,Baby Lo,Notebook,63,13510.35
2022-12-04,Emily Brown,Notebook,51,632.91
2022-08-23,Michael Johnson,Notebook,33,7176.51
2022-07-01,Emily Brown,Pen,21,4526.76
2023-04-18,David Wilson,Notebook,5,1154.95
2023-03-28,Don Finn,Pencil,74,1640.58
2022-09-26,John Doe,Highlighter,58,671.06
2023-02-03,Jerry Fren,Pen,38,8704.66
2022-11-26,John Doe,Pencil,22,44772.64
2022-07-19,Jane Smith,Desk,99,2084.94
2023-03-12,David Wilson,Highlighter,8,86.24
2022-07-10,Emily Brown,Pencil,25,277.75
2022-07-13,Jerry Fren,Highlighter,32,360.0
2023-04-10,Baby Lo,Stapler,74,16899.38
2023-02-12,Emily Brown,Highlighter,82,865.1
2022-10-29,Michael Johnson,Pen,50,2530.5
2022-12-27,Jane Smith,Stapler,95,11444.65
2023-06-14,Jerry Fren,Highlighter,34,68725.56
2023-01-04,Don Finn,Desk,41,531.36
2022-10-11,Emily Brown,Highlighter,13,2654.73
2022-10-11,Michael Johnson,Pen,38,446.5
2023-06-20,John Doe,Notebook,14,181.3
2022-10-20,David Wilson,Pencil,54,3714.12
2022-10-31,Don Finn,Desk,19,4683.31
2022-10-24,David Wilson,Pen,85,252499.3
2023-02-10,Don Finn,Pencil,86,1880.82
2022-06-27,Baby Lo,Desk,11,286.66
2023-05-19,Don Finn,Highlighter,76,116204.76
2023-01-24,Jane Smith,Desk,37,394.79
2023-04-28,Baby Lo,Highlighter,76,1703.16
2022-07-20,John Doe,Highlighter,24,3497.04
2022-09-27,Jane Smith,Pencil,23,4942.24
2022-11-21,Baby Lo,Pencil,43,105408.48
2023-03-29,Baby Lo,Stapler,40,2505.6
2023-04-04,Don Finn,Desk,14,30768.36
2022-07-18,Jerry Fren,Pen,35,418.25
2023-04-14,Jane Smith,Notebook,62,1449.56
2022-07-11,Jerry Fren,Stapler,71,4226.63
2023-01-14,David Wilson,Pencil,32,402.56
2022-07-29,Baby Lo,Pen,88,18627.84
2022-11-23,Don Finn,Highlighter,25,1439.75
2022-12-03,Emily Brown,Highlighter,58,13153.82
2022-09-09,David Wilson,Stapler,43,117280.35
2023-04-12,Michael Johnson,Pen,93,13865.37
2023-01-21,Jane Smith,Pen,91,2572.57
2022-09-30,Jane Smith,Notebook,4,47.52
2022-11-25,Jane Smith,Notebook,58,12187.54
2022-06-30,Emily Brown,Pen,13,1585.74
2023-03-05,David Wilson,Highlighter,99,5976.63
2023-05-10,Baby Lo,Pen,92,1121.48
2023-04-14,Jane Smith,Pencil,31,2036.08
2023-02-15,David Wilson,Stapler,50,544.0
2022-09-22,Jane Smith,Highlighter,59,89101.8
2022-08-21,David Wilson,Desk,43,113032.38
2022-09-25,John Doe,Pencil,1,121.88
2023-04-26,Jane Smith,Notebook,89,11388.44
2022-10-15,Emily Brown,Notebook,16,984.32
2023-02-13,Baby Lo,Highlighter,50,544.5
2022-08-24,Don Finn,Notebook,22,1112.98
2022-11-19,Jane Smith,Pen,65,9265.1
2022-10-27,Don Finn,Desk,27,660.42
2022-12-08,Baby Lo,Highlighter,50,11299.5
2022-08-31,Don Finn,Pencil,10,288.4
2022-11-02,David Wilson,Highlighter,36,55330.56
2022-10-22,Emily Brown,Highlighter,29,51697.14
2023-02-09,Jane Smith,Stapler,11,299.64
2023-05-06,Jane Smith,Highlighter,11,322.52
2022-12-24,Jane Smith,Pencil,65,14110.85
2022-11-17,Emily Brown,Pencil,92,5571.52
2023-03-15,John Doe,Stapler,87,1999.26
2022-09-19,Emily Brown,Pencil,37,57403.28
2023-01-02,Baby Lo,Pen,68,4012.0
2022-07-23,Jerry Fren,Stapler,18,200.52
2023-06-14,Baby Lo,Desk,77,4684.68
2022-11-07,Don Finn,Pen,42,2766.96
2023-03-29,Don Finn,Highlighter,55,550.55
2022-08-07,Jerry Fren,Pen,97,22649.5
2022-11-10,Jerry Fren,Notebook,92,1132.52
2023-05-12,Don Finn,Desk,40,79782.8
2022-07-27,David Wilson,Desk,77,156010.47
2022-08-20,John Doe,Pencil,20,237.4
2022-12-03,David Wilson,Pencil,97,2653.92
2023-05-06,David Wilson,Stapler,6,1284.6
2022-10-14,John Doe,Highlighter,82,10070.42
2023-01-28,Jane Smith,Notebook,15,3027.15
2022-11-24,David Wilson,Desk,34,7339.24
2022-07-01,Baby Lo,Pen,53,1549.19
2022-11-17,Baby Lo,Pencil,66,15491.52
2023-03-03,Don Finn,Pencil,18,2259.36
2023-04-12,Jane Smith,Notebook,26,288.86
2023-02-18,Michael Johnson,Desk,6,308.1
2022-08-12,Jane Smith,Highlighter,50,143644.5
2022-06-23,Jane Smith,Highlighter,92,1180.36
2023-01-03,Emily Brown,Pencil,35,5024.95
2022-08-23,Jerry Fren,Notebook,29,358.44
2023-04-15,Baby Lo,Desk,19,201.59
2023-04-24,Baby Lo,Notebook,79,805.01
2023-03-09,Jane Smith,Pen,17,4021.01
2023-01-24,Jane Smith,Pen,92,270850.76
2022-07-17,Michael Johnson,Desk,64,9509.76
2022-10-10,David Wilson,Highlighter,41,9419.34
2022-07-30,Don Finn,Notebook,96,6668.16
2023-02-25,David Wilson,Desk,92,5737.12
2023-02-18,David Wilson,Pen,33,336.27
2022-09-04,Emily Brown,Pen,24,595.68
2022-11-02,David Wilson,Pen,88,973.28
2023-01-18,Emily Brown,Stapler,60,14452.8
2022-09-09,Jerry Fren,Pen,26,323.96
2022-06-27,Jane Smith,Pencil,5,747.55
2022-08-05,David Wilson,Stapler,93,2518.44
2022-08-26,Emily Brown,Notebook,62,14957.5
2022-11-12,Baby Lo,Stapler,7,18416.3
2023-06-13,David Wilson,Pencil,94,197708.32
2022-06-20,Jerry Fren,Stapler,47,1316.0
2023-05-07,Emily Brown,Desk,49,532.14
2022-11-28,Don Finn,Stapler,14,2064.58
2022-07-30,David Wilson,Desk,9,246.33
2022-12-09,Jane Smith,Pencil,67,715.56
2022-06-29,John Doe,Notebook,67,3407.62
2022-10-25,Emily Brown,Notebook,54,6754.32
2022-10-04,Jerry Fren,Highlighter,34,759.56
2023-02-23,Michael Johnson,Pencil,34,101031.34
2022-09-15,Baby Lo,Desk,23,525.55
2022-12-19,Michael Johnson,Highlighter,21,5150.25
2022-08-07,Emily Brown,Pencil,83,4677.88
2023-05-22,Don Finn,Pen,66,854.7
2022-08-17,David Wilson,Pen,21,607.74
2022-12-02,Jerry Fren,Stapler,35,751.1
2022-11-06,Michael Johnson,Pencil,27,3933.36
2022-12-18,David Wilson,Pen,29,371.49
2022-09-23,Baby Lo,Notebook,77,17975.65
2022-09-10,John Doe,Pencil,74,1571.02
2023-05-20,Jane Smith,Highlighter,52,11389.56
2022-12-02,Baby Lo,Highlighter,75,9192.75
2022-10-25,John Doe,Desk,72,786.24
2023-03-11,Emily Brown,Notebook,21,1383.69
2022-11-11,John Doe,Pencil,37,5262.88
2023-06-15,Emily Brown,Desk,90,12957.3
2023-04-15,John Doe,Notebook,90,983.7
2023-02-11,John Doe,Stapler,25,682.25
2022-07-26,Jane Smith,Highlighter,90,12107.7
2022-08-22,Don Finn,Pen,46,2567.72
2022-11-02,David Wilson,Desk,53,1195.68
2023-06-02,Jerry Fren,Pencil,13,1679.99
2022-11-04,Michael Johnson,Pencil,6,1261.32
2023-01-06,John Doe,Stapler,67,1947.02
2022-10-08,Michael Johnson,Highlighter,16,41140.16
2022-08-04,John Doe,Pen,28,3909.36
2023-03-02,Michael Johnson,Pen,46,130850.68
2022-09-14,David Wilson,Pencil,6,1380.12
2022-08-31,David Wilson,Pencil,97,11699.17
2023-05-09,John Doe,Pencil,75,3964.5
2022-06-26,Jane Smith,Pen,64,8618.24
2023-01-17,David Wilson,Pen,82,921.68
2022-11-22,Jane Smith,Stapler,71,15830.16
2023-03-02,David Wilson,Desk,10,19603.6
2023-05-23,David Wilson,Pen,70,3938.9
2022-09-10,Jane Smith,Pen,69,8327.61
2022-09-18,Michael Johnson,Desk,64,8472.32
2022-09-05,John Doe,Desk,82,1853.2
2022-06-28,David Wilson,Notebook,87,1928.79
2022-12-27,Don Finn,Notebook,9,13853.61
2022-11-07,Jerry Fren,Stapler,18,374.94
2023-02-26,Jerry Fren,Pen,40,102580.0
2022-07-19,Jerry Fren,Pencil,70,9127.3
2023-01-03,Jane Smith,Notebook,59,1521.61
2022-12-10,Don Finn,Notebook,99,5211.36
2022-10-31,Don Finn,Stapler,79,2242.02
2023-03-16,Jane Smith,Highlighter,93,12699.15
2022-12-07,Emily Brown,Notebook,32,7212.48
2022-12-22,David Wilson,Pen,31,3831.29
2023-06-18,John Doe,Notebook,78,18837.0
2023-05-20,Baby Lo,Notebook,100,2845.0
2022-07-05,John Doe,Pen,18,1224.9
2022-07-03,Michael Johnson,Pen,61,1363.96
2023-06-07,Michael Johnson,Stapler,58,13752.96
2023-04-16,Jane Smith,Pen,58,11844.76
2023-06-08,Michael Johnson,Stapler,85,18793.5
2022-08-10,Emily Brown,Highlighter,50,95253.5
2023-01-23,David Wilson,Notebook,15,3160.65
2023-02-13,John Doe,Pen,8,526.96
2022-07-29,Jerry Fren,Desk,35,366.1
2022-08-29,Jerry Fren,Notebook,100,1034.0
2022-12-29,Jane Smith,Desk,86,174493.14
2022-12-21,Michael Johnson,Notebook,78,10180.56
2022-11-03,Jerry Fren,Pen,64,1511.68
2023-03-09,Emily Brown,Notebook,89,2195.63
2023-05-25,Baby Lo,Pencil,28,770.0
2022-09-23,John Doe,Notebook,53,636.53
2023-05-04,Baby Lo,Highlighter,73,9141.79
2022-09-16,David Wilson,Stapler,70,719.6
2022-10-08,Baby Lo,Desk,20,4090.2
2022-08-23,John Doe,Stapler,5,1022.3
2022-07-28,Jane Smith,Pen,21,516.39
2023-04-28,Jane Smith,Pen,96,243283.2
2022-08-21,Michael Johnson,Pencil,28,54068.56
2023-05-15,John Doe,Pencil,8,1032.16
2022-08-21,Emily Brown,Pen,82,10495.18
2022-08-22,Jerry Fren,Pencil,1,64.33
2023-05-03,Emily Brown,Notebook,27,3597.48
2022-09-24,Emily Brown,Stapler,41,6069.64
2023-03-17,Baby Lo,Desk,83,981.06
2023-01-19,David Wilson,Pencil,36,1863.0
2022-11-03,John Doe,Pen,7,79.66
2023-02-06,David Wilson,Highlighter,89,964.76
2023-04-07,Michael Johnson,Pen,48,6522.72
2022-06-25,Jane Smith,Pencil,74,17304.9
2023-04-27,Don Finn,Highlighter,44,2424.84
2023-05-14,Michael Johnson,Pen,40,8060.0
2022-06-30,Michael Johnson,Highlighter,21,225.33
2022-11-30,Emily Brown,Desk,62,4243.28
2023-01-30,David Wilson,Highlighter,54,7956.36
2023-03-16,Don Finn,Highlighter,23,238.97
2023-04-09,Emily Brown,Stapler,19,3863.65
2023-04-17,Baby Lo,Desk,52,10410.92
2023-04-16,David Wilson,Highlighter,83,4430.54
2022-08-25,Michael Johnson,Desk,17,2306.05
2023-01-23,Michael Johnson,Stapler,92,18699.92
2023-05-29,Emily Brown,Stapler,100,160673.0
2022-11-30,Jerry Fren,Pen,37,68364.9
2022-08-23,John Doe,Notebook,51,152726.13
2022-11-29,Michael Johnson,Desk,19,494.0
2022-10-04,Emily Brown,Highlighter,42,108601.08
2022-11-01,Baby Lo,Desk,52,6977.88
2022-09-28,Jane Smith,Stapler,95,2127.05
2022-12-28,Baby Lo,Notebook,54,547.02
2023-02-11,Jane Smith,Pencil,91,195476.19
2022-08-23,John Doe,Stapler,93,11541.3
2022-10-17,Michael Johnson,Pen,44,476.52
2022-11-17,Emily Brown,Highlighter,29,366.27
2022-08-02,Jane Smith,Pencil,55,556.05
2023-04-17,Michael Johnson,Stapler,16,817.12
2022-10-26,John Doe,Stapler,6,62.58
2022-10-24,John Doe,Pencil,86,20220.32
2023-06-10,Baby Lo,Notebook,84,19676.16
2023-04-03,John Doe,Highlighter,88,11763.84
2023-05-31,Jerry Fren,Pen,5,14803.2
2023-01-06,Baby Lo,Highlighter,15,3085.65
2023-04-30,John Doe,Notebook,59,617.14
2022-12-05,David Wilson,Desk,62,1242.48
2022-07-08,Emily Brown,Pencil,77,912.45
2022-11-12,Jane Smith,Highlighter,76,15941.0
2022-12-08,Jane Smith,Highlighter,2,42.82
2023-02-10,Emily Brown,Desk,80,16304.8
2023-05-28,Don Finn,Pencil,85,162780.1
2022-12-28,Baby Lo,Notebook,71,856.26
2022-08-26,John Doe,Desk,44,70510.44
2023-04-30,David Wilson,Pen,21,4918.2
2022-11-07,David Wilson,Pen,16,3535.2
2023-04-12,Don Finn,Notebook,30,4338.3
2023-05-03,David Wilson,Desk,93,1894.41
2023-03-18,Emily Brown,Pen,87,5866.41
2023-01-01,David Wilson,Stapler,14,1769.04
2022-07-13,Emily Brown,Notebook,22,502.7
2022-08-29,Emily Brown,Pencil,86,239392.18
2023-05-04,Emily Brown,Desk,37,2256.26
2022-11-27,David Wilson,Notebook,31,7129.69
2022-10-19,Michael Johnson,Pencil,71,4629.2
2023-05-15,Emily Brown,Desk,46,11029.42
2022-12-04,Michael Johnson,Pen,35,66993.5
2022-10-23,Emily Brown,Notebook,75,4576.5
2023-05-29,Michael Johnson,Pen,81,4704.48
2022-07-01,Emily Brown,Highlighter,38,9233.24
2023-05-20,Michael Johnson,Stapler,64,9049.6
2023-04-01,Jerry Fren,Pen,6,1442.4
2023-04-21,Jane Smith,Pencil,94,1141.16
2023-05-29,Jane Smith,Desk,48,9990.24
2023-06-02,Baby Lo,Stapler,10,112.7
2023-02-04,John Doe,Pencil,46,946.68
2022-12-18,David Wilson,Pencil,26,77599.6
2023-04-06,Jerry Fren,Pen,24,5665.44
2023-02-03,Jerry Fren,Desk,71,110396.48
2022-07-26,John Doe,Stapler,82,135855.96
2023-01-04,David Wilson,Pencil,32,73240.0
2022-12-13,John Doe,Desk,89,2110.19
2022-10-31,Emily Brown,Highlighter,94,5075.06
2023-01-19,Baby Lo,Pencil,15,304.5
2023-02-09,Jerry Fren,Stapler,45,11044.35
2022-12-26,John Doe,Notebook,24,655.2
2022-12-04,John Doe,Pen,43,88641.49
2023-06-08,Jane Smith,Stapler,62,13300.24
2022-12-18,Jane Smith,Pencil,46,125933.74
2023-04-10,Emily Brown,Stapler,42,420.84
2022-07-26,John Doe,Stapler,23,4668.08
2022-11-04,Don Finn,Pencil,66,8185.98
2022-10-27,Baby Lo,Pencil,68,15121.16
2022-08-21,Baby Lo,Desk,18,36323.28
2023-06-01,John Doe,Pencil,44,120866.24
2022-07-09,Don Finn,Desk,89,5453.03
2023-05-15,Michael Johnson,Notebook,95,22394.35
2023-06-20,Don Finn,Highlighter,52,6749.6
2022-08-31,John Doe,Pencil,43,2817.36
2023-04-11,Emily Brown,Desk,10,283.2
2022-10-17,David Wilson,Notebook,89,1148.1
2023-03-25,John Doe,Pencil,30,375.9
2022-07-29,David Wilson,Pen,57,11821.8
2023-03-19,Emily Brown,Stapler,89,2556.08
2022-06-20,David Wilson,Notebook,57,165212.22
2022-11-29,Michael Johnson,Pen,61,1268.19
2023-05-10,Michael Johnson,Notebook,71,902.41
2023-01-01,Don Finn,Pencil,56,1585.36
2023-01-18,David Wilson,Stapler,27,80769.69
2023-04-26,Michael Johnson,Highlighter,6,748.98
2023-02-21,David Wilson,Pen,38,112071.88
2022-06-28,Baby Lo,Stapler,85,875.5
2023-06-05,Emily Brown,Highlighter,8,19316.72
2023-06-04,Don Finn,Pencil,43,2678.9
2023-02-06,Michael Johnson,Highlighter,79,18876.26
2022-11-03,Jerry Fren,Pencil,90,995.4
2023-02-02,Jane Smith,Stapler,96,12147.84
2023-03-15,Jerry Fren,Stapler,44,938.96
2023-03-04,Baby Lo,Highlighter,77,774.62
2023-06-18,Baby Lo,Notebook,88,21062.8
2022-12-10,Baby Lo,Desk,21,499.38
2023-04-20,Jerry Fren,Notebook,58,1663.44
2023-05-03,Baby Lo,Desk,55,13702.15
2022-10-07,Emily Brown,Highlighter,69,9503.37
2022-09-24,Don Finn,Notebook,87,200073.9
2023-03-02,Jerry Fren,Desk,13,331.37
2022-09-29,Michael Johnson,Pencil,17,4097.17
2022-12-01,Michael Johnson,Notebook,86,4518.44
2022-07-23,David Wilson,Desk,21,227.01
2023-03-06,Emily Brown,Desk,96,2521.92
2022-12-29,Emily Brown,Desk,80,1008.8
2023-03-07,Don Finn,Highlighter,67,1614.03
2022-11-25,Michael Johnson,Desk,73,16231.55
2023-06-08,Michael Johnson,Stapler,93,5443.29
2023-05-11,Jane Smith,Stapler,9,233.73
2022-08-27,Jerry Fren,Pencil,67,3573.78
2023-01-28,David Wilson,Pen,29,1587.17
2022-07-01,Jane Smith,Desk,91,21693.49
2023-06-20,Don Finn,Notebook,62,1256.12
2023-01-30,Emily Brown,Highlighter,93,5872.95
2023-01-14,John Doe,Pen,11,2465.21
2023-03-27,Emily Brown,Stapler,32,70973.12
2022-08-13,David Wilson,Highlighter,19,1256.09
2022-09-21,Jerry Fren,Notebook,57,738.72
2023-06-17,Emily Brown,Notebook,23,1552.96
2022-09-02,David Wilson,Stapler,70,16222.5
2023-03-21,Jerry Fren,Pencil,33,372.9
2023-05-19,David Wilson,Highlighter,39,9321.0
2022-08-09,Michael Johnson,Stapler,70,10245.2
2023-04-30,Michael Johnson,Pen,53,7185.21
2023-03-19,Baby Lo,Pen,99,23412.51
2022-09-22,Jane Smith,Pen,14,328.3
2022-07-08,Baby Lo,Notebook,44,1098.68
2022-12-30,Baby Lo,Pencil,60,8745.0
2023-04-20,Baby Lo,Desk,81,986.58
2022-12-20,Emily Brown,Stapler,2,118.78
2023-01-07,John Doe,Pencil,87,4597.08
2022-11-09,Emily Brown,Desk,15,1855.5
2022-06-22,John Doe,Pen,57,139373.55
2023-02-04,Michael Johnson,Notebook,84,4353.72
2022-08-22,Don Finn,Pencil,88,4949.12
2023-03-25,Emily Brown,Pen,51,91069.68
2022-10-18,John Doe,Stapler,34,92140.68
2022-09-19,Don Finn,Desk,100,22523.0
2023-02-22,Emily Brown,Stapler,67,9558.22
2022-07-25,Michael Johnson,Desk,76,936.32
2023-05-04,Jane Smith,Stapler,63,9297.54
2023-05-27,John Doe,Stapler,7,488.04
2022-09-30,David Wilson,Notebook,58,1553.24
2022-07-11,David Wilson,Stapler,58,3097.2
2022-07-08,David Wilson,Pencil,67,1825.75
2022-12-07,Michael Johnson,Notebook,97,1117.44
2022-11-15,John Doe,Pen,44,86705.52
2023-02-10,Jane Smith,Highlighter,31,2147.99
2022-08-14,Emily Brown,Pen,70,15768.9
2022-07-26,Emily Brown,Notebook,81,18352.98
2023-02-16,David Wilson,Desk,71,2093.79
2022-11-10,Baby Lo,Desk,28,733.04
2022-10-18,John Doe,Stapler,6,1425.06
2023-03-21,David Wilson,Notebook,98,5093.06
2023-03-24,Jane Smith,Desk,82,4914.26
2023-01-13,David Wilson,Highlighter,53,141595.86
2022-12-28,Don Finn,Pen,15,393.75
2022-10-15,Jerry Fren,Stapler,65,16194.75
2022-11-09,John Doe,Highlighter,98,1226.96
2023-02-06,Jane Smith,Desk,19,1304.92
2023-04-01,David Wilson,Desk,87,17472.21
2023-03-06,Jane Smith,Highlighter,24,678.72
2022-07-17,Jerry Fren,Pen,39,1094.34
2023-06-20,John Doe,Notebook,90,973.8
2022-07-17,John Doe,Notebook,94,22951.98
2023-01-30,Baby Lo,Desk,37,57059.92
2023-03-12,Jane Smith,Pencil,69,17169.27
2022-06-28,Jerry Fren,Pen,57,2982.24
2023-03-03,Jerry Fren,Highlighter,4,51.8
2022-12-11,Jane Smith,Highlighter,26,1699.62
2023-02-08,Don Finn,Desk,66,8803.08
2023-02-17,Jane Smith,Highlighter,76,1644.64
2023-01-07,Jane Smith,Stapler,33,817.74
2022-12-04,Don Finn,Highlighter,80,192585.6
2023-04-21,Don Finn,Highlighter,100,20839.0
2022-08-11,Michael Johnson,Pen,78,9837.36
2022-08-21,Michael Johnson,Pen,21,210.42
2023-05-12,Jerry Fren,Notebook,42,926.1
2022-12-27,Michael Johnson,Pen,81,10305.63
2022-10-08,John Doe,Highlighter,63,3567.06
2022-12-18,Emily Brown,Highlighter,11,116.49
2023-02-16,Michael Johnson,Pencil,98,12340.16
2023-05-05,Jane Smith,Highlighter,66,4607.46
2023-05-11,Jane Smith,Highlighter,14,2834.58
2022-08-14,Don Finn,Pencil,46,10504.56
2023-03-07,Baby Lo,Desk,81,228508.29
2022-11-22,John Doe,Stapler,52,83046.6
2022-08-28,Baby Lo,Stapler,22,493.68
2022-11-12,Jane Smith,Pencil,55,2813.8
2022-08-23,Don Finn,Desk,54,117849.6
2022-09-14,Michael Johnson,Notebook,47,1238.92
2023-02-11,John Doe,Highlighter,4,92.6
2022-09-18,Emily Brown,Pencil,64,808.96
2023-06-01,Michael Johnson,Notebook,84,2276.4
2022-07-13,John Doe,Stapler,23,1178.98
2023-05-15,Jane Smith,Stapler,89,18002.92
2022-11-09,Don Finn,Stapler,21,492.87
2022-07-13,Jane Smith,Pen,17,1066.58
2023-05-07,Don Finn,Highlighter,7,458.15
2023-05-03,John Doe,Desk,22,58716.68
2023-03-05,Don Finn,Stapler,45,9829.8
2022-11-14,Jerry Fren,Desk,79,17499.29
2023-03-05,Jerry Fren,Desk,95,216541.1
2022-09-19,Jerry Fren,Notebook,61,1548.79
2022-10-22,David Wilson,Pen,97,14132.9
2023-03-28,Emily Brown,Desk,58,11844.18
2022-08-14,Emily Brown,Desk,2,40.72
2022-10-29,John Doe,Notebook,47,130946.23
2022-10-17,John Doe,Notebook,38,1985.88
2023-03-03,David Wilson,Notebook,46,131350.7
2022-11-04,Jerry Fren,Stapler,33,7945.41
2022-07-14,Jane Smith,Pen,100,6382.0
2022-10-27,Emily Brown,Pencil,69,154117.71
2023-05-09,Emily Brown,Desk,44,570.24
2023-02-15,John Doe,Pencil,7,361.83
2022-06-24,David Wilson,Notebook,93,144673.59
2023-02-17,David Wilson,Notebook,52,90384.84
2022-12-12,Baby Lo,Highlighter,24,3422.88
2022-10-16,Jane Smith,Pencil,14,3222.8
2022-07-20,Michael Johnson,Highlighter,25,3486.25
2023-06-06,David Wilson,Highlighter,77,1846.46
2023-01-31,Michael Johnson,Highlighter,4,44.44
2022-12-10,David Wilson,Highlighter,40,495.6
2023-02-15,Don Finn,Notebook,66,140339.1
2022-10-05,Jerry Fren,Pen,79,4351.32
2023-01-26,Emily Brown,Pencil,15,3048.75
2022-11-01,Michael Johnson,Stapler,42,1134.42
2023-05-12,Emily Brown,Notebook,1,208.89
2023-05-29,Don Finn,Pencil,17,4070.14
2022-11-15,Jane Smith,Notebook,97,1183.4
2022-10-27,Don Finn,Stapler,50,3077.0
2023-04-13,Baby Lo,Desk,45,477.45
2022-11-13,Baby Lo,Notebook,53,1110.88
2023-01-01,Emily Brown,Stapler,98,156997.96
2022-12-26,John Doe,Pen,1,24.94
2022-12-06,Jane Smith,Pen,94,19755.98
2023-03-02,Jerry Fren,Notebook,78,1616.94
2022-08-04,David Wilson,Pencil,39,104480.22
2022-07-01,Michael Johnson,Pencil,75,16506.75
2022-12-26,Emily Brown,Desk,30,86387.4
2022-08-11,Jerry Fren,Desk,6,65.76
2022-09-09,Jane Smith,Stapler,68,680.0
2023-05-21,Emily Brown,Desk,11,1564.2
2022-11-26,Baby Lo,Stapler,18,2632.5
2023-05-11,David Wilson,Desk,50,1003.0
2023-05-14,David Wilson,Stapler,94,6099.66
2022-12-01,Jerry Fren,Pen,73,1811.86
2023-06-19,Michael Johnson,Stapler,52,3045.12
2023-05-05,Jerry Fren,Notebook,5,280.5
2022-10-21,Jerry Fren,Stapler,40,2238.4
2022-10-12,Don Finn,Stapler,35,1920.45
2022-07-02,Jane Smith,Desk,57,89930.04
2023-05-06,Emily Brown,Desk,78,220810.98
2023-05-01,Michael Johnson,Pencil,79,5399.65
2023-01-07,Don Finn,Highlighter,62,9139.42
2022-12-21,Jerry Fren,Highlighter,34,5016.7
2022-12-06,John Doe,Pencil,19,986.67
2022-07-08,Don Finn,Desk,21,45377.22
2022-11-01,Jane Smith,Notebook,70,900.9
2022-07-10,Baby Lo,Notebook,93,11231.61
2022-12-18,Jane Smith,Highlighter,48,90031.68
2022-12-22,Michael Johnson,Desk,60,3427.2
2022-09-10,John Doe,Desk,50,11968.0
2022-12-27,Jane Smith,Notebook,33,719.73
2023-02-10,Baby Lo,Pen,48,563.52
2023-05-04,David Wilson,Highlighter,61,3278.75
2022-07-06,Emily Brown,Stapler,70,142293.9
2022-11-28,Michael Johnson,Pen,15,345.75
2022-08-12,Jane Smith,Pen,1,1844.45
2022-11-15,David Wilson,Desk,20,4058.0
2023-05-25,Jerry Fren,Stapler,55,7689.55
2023-02-18,Michael Johnson,Pen,94,5279.04
2022-12-16,John Doe,Highlighter,34,94237.46
2022-08-14,Jerry Fren,Desk,35,1888.95
2022-10-17,David Wilson,Pencil,81,5617.35
2022-09-18,John Doe,Desk,99,265587.3
2022-07-16,Baby Lo,Pen,16,173.76
2023-01-17,Emily Brown,Desk,58,157540.76
2023-01-17,Michael Johnson,Notebook,87,11423.97
2022-07-23,John Doe,Desk,69,126432.84
2022-07-07,David Wilson,Notebook,53,606.85
2023-04-19,Don Finn,Desk,20,2804.6
2022-12-25,Michael Johnson,Pen,83,18426.0
2022-08-23,Emily Brown,Stapler,23,276.0
2023-03-05,Michael Johnson,Desk,67,8229.61
2022-12-05,Don Finn,Pencil,34,7570.1
2022-10-16,Emily Brown,Highlighter,45,2576.7
2022-10-31,Jerry Fren,Pencil,12,145.8
2023-03-06,John Doe,Highlighter,96,2587.2
2022-10-09,Michael Johnson,Pencil,46,1365.74
2022-12-01,Jerry Fren,Desk,67,4499.05
2023-02-24,Jerry Fren,Highlighter,44,9262.44
2023-01-13,David Wilson,Notebook,16,45014.24
2022-09-17,Michael Johnson,Pen,27,791.64
2023-01-14,Emily Brown,Highlighter,79,1643.2
2022-09-24,Don Finn,Stapler,14,1803.34
2023-05-11,John Doe,Pencil,4,597.8
2022-11-16,David Wilson,Pencil,82,1866.32
2023-05-27,Emily Brown,Notebook,93,197904.0
2022-08-30,Baby Lo,Stapler,90,1152.0
2023-03-29,Baby Lo,Notebook,25,48624.75
2023-03-31,John Doe,Stapler,12,132.24
2022-11-01,Jane Smith,Stapler,43,527.18
2023-04-04,Emily Brown,Stapler,58,734.28
2023-04-10,Emily Brown,Pencil,59,14651.47
